City,Cuisine,count
Barcelona,"[ 'Mediterranean', 'Middle Eastern', 'Israeli', 'Fast Food' ]",1
Barcelona,"[ 'Argentinean', 'Steakhouse' ]",1
Barcelona,[ 'Sushi' ],16
Barcelona,"[ 'Italian', 'Pizza', 'Mediterranean', 'Barbecue', 'European', 'Argentinean', 'Vegetarian Friendly', 'Vegan Options' ]",1
Barcelona,"[ 'Spanish', 'Pizza', 'Cafe', 'Vegetarian Friendly' ]",1
Barcelona,"[ 'American', 'German', 'Bar', 'Spanish' ]",1
Berlin,"[ 'European', 'Arabic', 'International', 'Contemporary', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Berlin,"[ 'Soups', 'European', 'Healthy', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Berlin,"[ 'French', 'Wine Bar' ]",3
Berlin,"[ 'European', 'International', 'Mediterranean', 'Grill', 'Central European', 'Vegetarian Friendly' ]",1
Berlin,"[ 'Italian', 'Delicatessen' ]",2
Berlin,"[ 'Fast Food', 'Middle Eastern', 'Israeli', 'Kosher' ]",1
Berlin,[ 'African' ],4
Berlin,"[ 'Mediterranean', 'Egyptian' ]",1
Bratislava,"[ 'Central European', 'European', 'Wine Bar' ]",1
Brussels,"[ 'Steakhouse', 'Argentinean', 'Gluten Free Options' ]",1
Brussels,"[ 'Belgian', 'Cafe', 'European', 'Bar', 'Vegetarian Friendly' ]",1
Brussels,"[ 'Pizza', 'Italian', 'Mediterranean', 'Bar', 'Pub' ]",1
Budapest,"[ 'Bar', 'Central European', 'International', 'European', 'Vegetarian Friendly' ]",1
Budapest,"[ 'African', 'European', 'Hungarian', 'Ethiopian' ]",1
Budapest,"[ 'European', 'Central European', 'Hungarian', 'Italian', 'Eastern European' ]",1
Copenhagen,"[ 'Middle Eastern', 'Pizza', 'Fast Food', 'Turkish', 'Vegetarian Friendly' ]",1
Copenhagen,"[ 'Cafe', 'European' ]",5
Copenhagen,[ 'Indian' ],7
Dublin,"[ 'Irish', 'Bar', 'European', 'Pub', 'Gastropub', 'Vegetarian Friendly' ]",2
Dublin,"[ 'Irish', 'Cafe', 'European', 'Soups', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Dublin,[ 'Contemporary' ],4
Dublin,"[ 'Chinese', 'Asian' ]",19
Dublin,"[ 'Irish', 'International', 'European', 'Bar', 'Pub', 'Gluten Free Options' ]",1
Dublin,"[ 'Irish', 'Bar', 'British', 'Pub', 'Contemporary' ]",1
Edinburgh,"[ 'Italian', 'Seafood', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Edinburgh,"[ 'Chinese', 'Asian', 'Vegetarian Friendly', 'Gluten Free Options' ]",5
Edinburgh,"[ 'Cafe', 'European', 'British', 'Contemporary', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Geneva,"[ 'Italian', 'European', 'Pizza' ]",3
Geneva,"[ 'Mediterranean', 'Italian' ]",1
Hamburg,"[ 'Mediterranean', 'Greek', 'Grill' ]",1
Helsinki,"[ 'Italian', 'Pizza', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Helsinki,"[ 'Scandinavian', 'European' ]",9
Helsinki,"[ 'Italian', 'Pizza', 'European', 'Mediterranean' ]",1
Krakow,"[ 'American', 'Fast Food', 'Healthy', 'Vegetarian Friendly', 'Vegan Options' ]",1
Krakow,"[ 'Italian', 'Mediterranean', 'European' ]",4
Krakow,"[ 'Polish', 'Bar', 'European', 'Pub', 'Central European', 'Eastern European' ]",1
Krakow,[ 'Seafood' ],1
Krakow,"[ 'Chinese', 'Fast Food' ]",1
Lisbon,"[ 'American', 'Bar', 'Fast Food', 'Pub', 'Vegetarian Friendly' ]",1
Lisbon,"[ 'Turkish', 'Fast Food', 'Middle Eastern', 'Halal', 'Vegetarian Friendly' ]",1
Lisbon,"[ 'European', 'Portuguese', 'Fast Food', 'Mediterranean' ]",1
Lisbon,"[ 'Brazilian', 'Barbecue' ]",3
Lisbon,"[ 'Brew Pub', 'Bar', 'Contemporary', 'Pub', 'Wine Bar', 'European', 'Portuguese', 'Vegetarian Friendly' ]",1
Lisbon,"[ 'Indian', 'Asian', 'Portuguese', 'Nepali', 'European' ]",1
Lisbon,"[ 'Bar', 'Pub', 'American' ]",1
London,"[ 'American', 'Vegetarian Friendly' ]",18
London,"[ 'Bar', 'Cafe', 'British', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",3
London,"[ 'Italian', 'Cafe', 'Mediterranean', 'European', 'Vegetarian Friendly' ]",2
London,"[ 'Seafood', 'British', 'Gluten Free Options', 'Vegetarian Friendly' ]",1
London,"[ 'Bar', 'British', 'Pub', 'International', 'Gastropub' ]",20
London,"[ 'Bar', 'Pub', 'British', 'Vegetarian Friendly' ]",6
London,"[ 'Soups', 'Japanese', 'Asian', 'Vegetarian Friendly', 'Vegan Options' ]",1
London,"[ 'Belgian', 'Grill', 'Bar', 'European', 'Vegetarian Friendly' ]",1
London,"[ 'Italian', 'Pizza', 'Fast Food', 'European' ]",1
London,"[ 'Italian', 'European', 'Mediterranean' ]",2
London,"[ 'European', 'British', 'Grill', 'Pub', 'Gastropub', 'Bar', 'Vegetarian Friendly' ]",1
London,"[ 'British', 'Bar', 'Cafe', 'Pub' ]",1
London,"[ 'Italian', 'British', 'Seafood', 'European', 'Vegetarian Friendly' ]",1
London,"[ 'Indian', 'Nepali', 'Asian', 'Vegan Options' ]",1
London,"[ 'Bar', 'European', 'Middle Eastern' ]",1
Lyon,"[ 'French', 'Grill', 'Gastropub' ]",1
Lyon,"[ 'Italian', 'Gluten Free Options' ]",1
Lyon,"[ 'Bar', 'Pub', 'Street Food' ]",1
Madrid,"[ 'Bar', 'Cafe', 'Spanish', 'Pub', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Madrid,"[ 'American', 'Spanish', 'Venezuelan', 'South American' ]",3
Madrid,"[ 'European', 'Mediterranean', 'Spanish', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Madrid,"[ 'Thai', 'Vegetarian Friendly', 'Vegan Options' ]",1
Madrid,"[ 'Mediterranean', 'Fusion', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Madrid,"[ 'Asian', 'Japanese', 'Fast Food', 'Sushi', 'Soups', 'Vegetarian Friendly', 'Vegan Options' ]",1
Madrid,"[ 'Brazilian', 'South American', 'Mediterranean', 'Spanish', 'Fusion', 'Vegan Options' ]",1
Madrid,"[ 'Cafe', 'Fast Food', 'Spanish', 'European', 'Vegetarian Friendly' ]",1
London,"[ 'Italian', 'Fast Food' ]",8
Luxembourg,"[ 'Bar', 'International', 'European', 'Pub', 'Central European' ]",1
Amsterdam,"[ 'Italian', 'Bar', 'Cafe', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Amsterdam,"[ 'Mediterranean', 'European', 'Turkish', 'Vegetarian Friendly', 'Vegan Options' ]",1
Amsterdam,"[ 'European', 'International', 'Vegetarian Friendly' ]",2
Amsterdam,"[ 'Diner', 'French', 'European', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Amsterdam,"[ 'Seafood', 'Japanese', 'Sushi' ]",1
Amsterdam,"[ 'Pizza', 'Mediterranean' ]",1
Athens,"[ 'Steakhouse', 'Mediterranean', 'Barbecue', 'Greek', 'Vegetarian Friendly' ]",1
Barcelona,"[ 'Mediterranean', 'Fusion', 'Spanish' ]",1
Barcelona,"[ 'Bar', 'Spanish', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",2
Barcelona,"[ 'Bar', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options' ]",1
Barcelona,"[ 'French', 'European' ]",4
Barcelona,"[ 'Cafe', 'Mediterranean', 'European', 'Spanish', 'Contemporary', 'Vegetarian Friendly', 'Vegan Options' ]",1
Barcelona,"[ 'American', 'Steakhouse', 'Barbecue', 'Contemporary', 'Wine Bar' ]",1
Berlin,"[ 'Turkish', 'Mediterranean', 'Barbecue', 'European', 'Middle Eastern', 'Vegetarian Friendly' ]",1
Berlin,"[ 'Chinese', 'Asian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",4
Berlin,"[ 'German', 'International', 'European', 'Central European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Berlin,"[ 'Russian', 'Eastern European', 'European' ]",1
Berlin,"[ 'Cafe', 'European', 'Vegetarian Friendly' ]",8
Berlin,"[ 'Seafood', 'Mediterranean', 'European', 'Spanish', 'Portuguese', 'Vegetarian Friendly' ]",1
Berlin,"[ 'European', 'German', 'Cafe' ]",1
Berlin,"[ 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Berlin,"[ 'French', 'Cafe', 'International' ]",1
Berlin,"[ 'Italian', 'Spanish' ]",1
Berlin,"[ 'International', 'Asian', 'New Zealand' ]",1
Berlin,"[ 'Japanese', 'Asian', 'Thai', 'Vietnamese' ]",1
Bratislava,"[ 'European', 'Central European', 'Grill', 'Vegetarian Friendly', 'Vegan Options' ]",1
Bratislava,"[ 'Bar', 'European', 'Pub', 'Central European' ]",7
Brussels,"[ 'Pub', 'Belgian', 'Bar', 'European' ]",1
Brussels,"[ 'Bar', 'Cafe', 'Pub', 'Belgian' ]",1
Brussels,"[ 'Italian', 'French', 'Mediterranean', 'European', 'Vegetarian Friendly' ]",1
Brussels,"[ 'American', 'Barbecue' ]",1
Budapest,"[ 'Steakhouse', 'European', 'Central European', 'Hungarian', 'International', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Budapest,"[ 'American', 'Fast Food', 'Vegetarian Friendly', 'Gluten Free Options' ]",2
Budapest,"[ 'Bar', 'European', 'Healthy', 'Eastern European', 'Central European', 'Hungarian', 'Vegetarian Friendly' ]",1
Budapest,"[ 'Bar', 'European', 'Pub' ]",8
Budapest,[ 'American' ],16
Budapest,"[ 'Bar', 'Pub', 'Czech', 'Central European', 'European' ]",1
Copenhagen,"[ 'Pub', 'Bar', 'Danish' ]",1
Copenhagen,"[ 'Irish', 'Bar', 'Pub', 'European' ]",1
Copenhagen,"[ 'Italian', 'French', 'Pizza', 'Mediterranean', 'European', 'Danish' ]",1
Dublin,"[ 'Irish', 'Bar', 'Cafe', 'European', 'Pub', 'Soups', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Dublin,"[ 'Italian', 'Pizza', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Gluten Free Options' ]",2
Dublin,"[ 'Cafe', 'European', 'Irish', 'Soups', 'Vegan Options', 'Vegetarian Friendly' ]",1
Dublin,[ 'Thai' ],2
Edinburgh,"[ 'Indian', 'Asian', 'Bangladeshi', 'Vegetarian Friendly', 'Vegan Options', 'Halal', 'Gluten Free Options' ]",2
Edinburgh,"[ 'Steakhouse', 'Scottish', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Edinburgh,"[ 'Barbecue', 'Steakhouse', 'African', 'Gluten Free Options' ]",1
Edinburgh,"[ 'Cafe', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",2
Edinburgh,"[ 'Seafood', 'British', 'Scottish' ]",3
Edinburgh,"[ 'Cafe', 'British', 'Scottish' ]",8
Edinburgh,"[ 'American', 'Bar', 'Pub' ]",2
Edinburgh,"[ 'Indian', 'Pizza', 'Turkish' ]",1
Geneva,[ 'Steakhouse' ],2
Geneva,"[ 'Steakhouse', 'Barbecue', 'European', 'Argentinean' ]",1
Geneva,"[ 'Bar', 'Cafe' ]",2
Geneva,"[ 'American', 'European' ]",1
Geneva,"[ 'Chinese', 'Thai' ]",1
Hamburg,"[ 'Seafood', 'Mediterranean', 'European', 'Spanish', 'Portuguese', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Hamburg,"[ 'Italian', 'Pizza', 'European' ]",1
Helsinki,"[ 'Italian', 'Pizza', 'Mediterranean', 'European' ]",5
Krakow,"[ 'American', 'Bar', 'Central American', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Krakow,"[ 'Polish', 'Soups', 'Central European', 'European', 'Eastern European', 'Vegetarian Friendly' ]",1
Krakow,"[ 'Steakhouse', 'Bar', 'Grill' ]",1
Krakow,"[ 'Polish', 'Fast Food', 'European', 'Vegetarian Friendly' ]",1
Lisbon,"[ 'European', 'Fusion', 'Portuguese' ]",2
Lisbon,"[ 'Indian', 'Arabic' ]",1
Ljubljana,"[ 'Fast Food', 'European', 'Slovenian', 'Eastern European', 'Central European' ]",1
London,"[ 'British', 'French', 'European', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
London,"[ 'Indian', 'Balti', 'Bangladeshi', 'Asian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
London,[ 'Fast Food' ],104
London,"[ 'Street Food', 'Bar', 'British', 'Vegetarian Friendly' ]",1
London,"[ 'Pizza', 'Bar', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
London,"[ 'Seafood', 'European', 'British', 'Mediterranean', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
London,"[ 'Israeli', 'Fast Food', 'Mediterranean', 'Middle Eastern', 'Vegetarian Friendly', 'Vegan Options' ]",1
London,"[ 'Chinese', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
London,"[ 'Lebanese', 'Mediterranean', 'Middle Eastern', 'Vegan Options', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
London,"[ 'Delicatessen', 'Grill', 'British', 'Vegetarian Friendly', 'Vegan Options' ]",1
London,"[ 'Fast Food', 'Thai' ]",1
London,"[ 'Asian', 'Japanese', 'Vegan Options', 'Vegetarian Friendly' ]",1
London,"[ 'Fast Food', 'Portuguese' ]",2
London,"[ 'Italian', 'Cafe', 'Fast Food', 'Asian', 'Soups' ]",1
London,"[ 'Bar', 'British', 'Pub', 'Mediterranean', 'European', 'Gastropub' ]",1
London,"[ 'Fast Food', 'Turkish', 'Grill' ]",1
Luxembourg,"[ 'European', 'French', 'Seafood' ]",1
Lyon,"[ 'French', 'Contemporary' ]",7
Lyon,[ 'Asian' ],14
Lyon,"[ 'Brew Pub', 'Bar', 'Pub', 'French' ]",1
Lyon,"[ 'French', 'Bar', 'Wine Bar' ]",1
Madrid,"[ 'Mexican', 'Bar', 'Pub' ]",1
Madrid,"[ 'Italian', 'American', 'Peruvian', 'Fusion', 'South American' ]",1
Madrid,"[ 'Mediterranean', 'Greek', 'European' ]",1
London,"[ 'Italian', 'European', 'Contemporary' ]",1
Amsterdam,"[ 'Dutch', 'European', 'Central European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",3
Amsterdam,"[ 'Cafe', 'European', 'Vegetarian Friendly', 'Gluten Free Options' ]",2
Amsterdam,"[ 'Bar', 'European', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Amsterdam,"[ 'American', 'Dutch', 'Bar', 'European', 'Vegetarian Friendly' ]",1
Amsterdam,"[ 'Bar', 'European', 'Pub', 'Dutch' ]",2
Amsterdam,"[ 'International', 'European', 'Dutch', 'Healthy', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Amsterdam,"[ 'Cafe', 'Dutch', 'Bar', 'European', 'Pub' ]",1
Amsterdam,"[ 'Indian', 'Nepali', 'Asian', 'Vegetarian Friendly' ]",2
Amsterdam,"[ 'French', 'Italian', 'Vegetarian Friendly' ]",1
Amsterdam,"[ 'Brazilian', 'Latin', 'Barbecue', 'South American' ]",1
Amsterdam,"[ 'Japanese', 'Vegetarian Friendly', 'Vegan Options' ]",1
Amsterdam,"[ 'Bar', 'European', 'Contemporary', 'Pub', 'Fusion', 'Vegetarian Friendly' ]",1
Athens,"[ 'Mediterranean', 'European', 'Greek', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",10
Athens,"[ 'Fast Food', 'Mediterranean', 'Barbecue', 'Greek' ]",5
Athens,"[ 'Mediterranean', 'European', 'Vegan Options' ]",1
Barcelona,"[ 'Mediterranean', 'European', 'Spanish', 'Vegetarian Friendly', 'Gluten Free Options', 'Vegan Options' ]",10
Barcelona,"[ 'Mediterranean', 'Spanish', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",20
Barcelona,"[ 'American', 'Brew Pub', 'Fast Food', 'Gastropub', 'Street Food', 'Vegetarian Friendly' ]",1
Barcelona,"[ 'Mediterranean', 'Spanish', 'European', 'Vegetarian Friendly', 'Vegan Options' ]",3
Barcelona,"[ 'Italian', 'Mediterranean', 'Vegetarian Friendly' ]",3
Barcelona,"[ 'Seafood', 'Mediterranean', 'Spanish', 'Soups' ]",2
Barcelona,"[ 'Italian', 'Cafe', 'Mediterranean' ]",1
Barcelona,"[ 'Bar', 'Cafe', 'Mediterranean', 'Barbecue', 'Spanish', 'Contemporary' ]",1
Barcelona,"[ 'Steakhouse', 'Mediterranean', 'Barbecue' ]",1
Barcelona,"[ 'Asian', 'Nepali', 'Vegetarian Friendly' ]",1
Barcelona,[ 'Fusion' ],3
Barcelona,"[ 'Chinese', 'Japanese', 'Brazilian', 'South American' ]",1
Berlin,"[ 'Japanese', 'Seafood', 'Sushi', 'Asian', 'Vegetarian Friendly', 'Vegan Options' ]",2
Berlin,"[ 'Pizza', 'Italian', 'Mediterranean', 'Diner' ]",1
Berlin,"[ 'Fast Food', 'Vegetarian Friendly', 'Halal' ]",1
Berlin,"[ 'Mexican', 'Fast Food', 'Vegetarian Friendly', 'Vegan Options' ]",1
Berlin,"[ 'Turkish', 'Arabic' ]",1
Berlin,"[ 'Italian', 'European', 'Pizza', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options' ]",1
Brussels,"[ 'French', 'Belgian', 'European' ]",74
Brussels,"[ 'French', 'Fusion' ]",2
Brussels,"[ 'Japanese', 'Asian', 'Vegetarian Friendly' ]",1
Brussels,"[ 'Italian', 'European', 'Pizza', 'Vegetarian Friendly' ]",2
Brussels,"[ 'Belgian', 'Lebanese', 'Bar', 'Mediterranean', 'European', 'Pub', 'Wine Bar' ]",1
Budapest,"[ 'Bar', 'European', 'Pub', 'American', 'International', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Budapest,"[ 'Steakhouse', 'Spanish', 'Mediterranean', 'European' ]",1
Budapest,"[ 'Italian', 'Pizza' ]",6
Budapest,"[ 'International', 'Italian' ]",1
Copenhagen,"[ 'Healthy', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Copenhagen,"[ 'Mexican', 'Cafe', 'European', 'Spanish', 'British' ]",1
Dublin,"[ 'Bar', 'Pizza', 'Gastropub', 'Pub', 'Vegetarian Friendly', 'Vegan Options' ]",1
Edinburgh,"[ 'Steakhouse', 'Argentinean', 'South American' ]",2
Edinburgh,"[ 'International', 'British', 'Gastropub', 'Scottish', 'Bar', 'Vegetarian Friendly' ]",1
Edinburgh,"[ 'Seafood', 'Bar', 'British', 'Scottish', 'Gluten Free Options' ]",1
Geneva,"[ 'African', 'Ethiopian', 'Vegetarian Friendly', 'Vegan Options' ]",1
Geneva,"[ 'Italian', 'Pizza', 'Mediterranean', 'European' ]",6
Geneva,"[ 'Lebanese', 'Mediterranean' ]",7
Geneva,"[ 'Mediterranean', 'Lebanese' ]",1
Geneva,"[ 'Mediterranean', 'Turkish' ]",1
Hamburg,"[ 'Mexican', 'Peruvian', 'South American', 'Bar', 'Cafe', 'Pub', 'Vegetarian Friendly' ]",1
Hamburg,"[ 'Sushi', 'International', 'Fusion', 'Seafood' ]",1
Helsinki,"[ 'Asian', 'Nepali', 'Vegan Options', 'Vegetarian Friendly' ]",1
Helsinki,"[ 'Georgian', 'Fusion', 'Vegetarian Friendly' ]",1
Helsinki,"[ 'International', 'Cafe', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Helsinki,"[ 'Italian', 'European', 'Pizza', 'Gluten Free Options' ]",1
Helsinki,[ 'Greek' ],1
Krakow,"[ 'International', 'Fusion', 'Central European', 'Vegetarian Friendly', 'Vegan Options' ]",1
Krakow,"[ 'Polish', 'European', 'Vegetarian Friendly', 'Vegan Options' ]",2
Krakow,"[ 'Italian', 'Mediterranean', 'European', 'Seafood', 'Vegetarian Friendly' ]",1
Krakow,"[ 'European', 'Fusion', 'Central European', 'French', 'Polish', 'Vegetarian Friendly' ]",1
Lisbon,"[ 'Fast Food', 'Mediterranean', 'European', 'Portuguese', 'Middle Eastern', 'Vegetarian Friendly', 'Vegan Options' ]",1
Lisbon,"[ 'American', 'Vegetarian Friendly' ]",2
Lisbon,"[ 'Steakhouse', 'Brazilian', 'Portuguese' ]",1
Lisbon,"[ 'International', 'Asian', 'Nepali', 'Indian', 'Bar', 'European', 'Spanish', 'Pub', 'Portuguese', 'Vegan Options', 'Vegetarian Friendly' ]",1
Lisbon,"[ 'Bar', 'European', 'Contemporary', 'Portuguese', 'Vegetarian Friendly', 'Vegan Options' ]",1
Lisbon,"[ 'French', 'Wine Bar' ]",1
Lisbon,"[ 'Cafe', 'European', 'Portuguese', 'Mediterranean', 'Grill' ]",1
London,"[ 'Italian', 'Peruvian', 'Seafood', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
London,"[ 'European', 'British' ]",38
London,"[ 'Italian', 'Steakhouse', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
London,"[ 'Mediterranean', 'Greek', 'Grill', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
London,"[ 'German', 'Austrian', 'European', 'Vegetarian Friendly' ]",1
London,"[ 'Italian', 'Bar', 'Pizza', 'Pub', 'Wine Bar', 'Vegetarian Friendly', 'Vegan Options' ]",1
London,"[ 'Pub', 'Bar', 'British' ]",3
London,"[ 'Grill', 'Bar' ]",1
London,"[ 'European', 'British', 'International', 'Gluten Free Options' ]",1
London,"[ 'European', 'British', 'Gastropub', 'Vegetarian Friendly', 'Vegan Options' ]",1
London,"[ 'Gastropub', 'Caribbean', 'Pub', 'Vegetarian Friendly' ]",1
London,"[ 'Asian', 'Indonesian', 'Malaysian' ]",2
London,"[ 'American', 'Pub', 'Bar' ]",1
London,"[ 'American', 'Pizza', 'Vegetarian Friendly' ]",1
Luxembourg,"[ 'Indian', 'Asian', 'Vegetarian Friendly', 'Vegan Options' ]",2
Luxembourg,"[ 'European', 'Italian', 'French' ]",1
Lyon,"[ 'French', 'European', 'Vegetarian Friendly', 'Vegan Options' ]",8
Lyon,"[ 'French', 'Cafe', 'Soups', 'Vegetarian Friendly' ]",1
Lyon,"[ 'Mexican', 'Latin' ]",1
Lyon,"[ 'Grill', 'French', 'Brew Pub', 'Delicatessen', 'Pub' ]",1
Madrid,"[ 'Caribbean', 'Latin', 'Mediterranean', 'Cuban', 'Vegetarian Friendly', 'Gluten Free Options', 'Vegan Options' ]",1
Madrid,"[ 'Spanish', 'Mexican', 'Latin', 'Fusion', 'Vegetarian Friendly' ]",1
Madrid,"[ 'Fusion', 'Vegetarian Friendly', 'Vegan Options' ]",1
Madrid,"[ 'Caribbean', 'Cuban' ]",3
Madrid,"[ 'Spanish', 'German', 'British' ]",1
Madrid,"[ 'Italian', 'International' ]",1
London,"[ 'Asian', 'Chinese' ]",3
Amsterdam,"[ 'New Zealand', 'Cafe', 'European', 'Contemporary', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Amsterdam,"[ 'Chinese', 'Seafood', 'Asian', 'Vegetarian Friendly' ]",2
Amsterdam,"[ 'Bar', 'Mexican', 'Barbecue', 'Grill' ]",1
Amsterdam,"[ 'Japanese', 'Sushi', 'Vegetarian Friendly' ]",1
Amsterdam,"[ 'American', 'Dutch', 'Healthy', 'Afghani', 'European', 'Middle Eastern', 'Vegetarian Friendly' ]",1
Athens,"[ 'Pizza', 'Mediterranean', 'Greek', 'Italian', 'Vegan Options', 'Vegetarian Friendly' ]",1
Athens,"[ 'Italian', 'Mediterranean' ]",7
Athens,"[ 'Cafe', 'Fast Food', 'Mediterranean', 'Greek' ]",1
Barcelona,"[ 'Bar', 'Mediterranean', 'European', 'Spanish', 'Vegetarian Friendly', 'Vegan Options' ]",4
Barcelona,"[ 'Cafe', 'Mediterranean', 'European', 'Gastropub', 'Vegetarian Friendly', 'Vegan Options' ]",1
Barcelona,"[ 'Barbecue', 'Asian', 'Korean' ]",2
Barcelona,"[ 'Belgian', 'Bar', 'Pub', 'European' ]",1
Barcelona,"[ 'Asian', 'Vegetarian Friendly', 'Vegan Options' ]",2
Barcelona,"[ 'Cafe', 'European', 'Mediterranean', 'Spanish' ]",2
Barcelona,"[ 'Bar', 'Pub', 'European', 'Spanish', 'Vegetarian Friendly' ]",1
Barcelona,"[ 'Chinese', 'Japanese', 'Asian' ]",2
Barcelona,"[ 'Spanish', 'Bar', 'Wine Bar' ]",1
Barcelona,"[ 'Turkish', 'Middle Eastern', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options', 'Halal' ]",1
Barcelona,[ 'Grill' ],1
Barcelona,"[ 'Cafe', 'Fast Food', 'Mediterranean', 'Contemporary' ]",1
Barcelona,"[ 'Japanese', 'Fast Food', 'Sushi', 'Asian', 'Fusion', 'Vegetarian Friendly' ]",1
Berlin,"[ 'Steakhouse', 'Japanese', 'Barbecue', 'Delicatessen', 'Grill', 'Gluten Free Options' ]",1
Berlin,"[ 'Asian', 'Thai', 'Vegetarian Friendly', 'Vegan Options' ]",14
Berlin,"[ 'Seafood', 'Mediterranean', 'European', 'Spanish', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Berlin,"[ 'Fast Food', 'American', 'Steakhouse', 'Gastropub', 'Vegetarian Friendly' ]",1
Berlin,"[ 'Steakhouse', 'Barbecue', 'European' ]",5
Berlin,"[ 'Japanese', 'Sushi', 'Asian', 'Vegetarian Friendly', 'Gluten Free Options' ]",3
Berlin,"[ 'Seafood', 'Mediterranean', 'European', 'Soups', 'Vegetarian Friendly' ]",1
Berlin,"[ 'Steakhouse', 'Argentinean', 'South American' ]",1
Berlin,"[ 'Steakhouse', 'Barbecue', 'Australian', 'Argentinean', 'South American' ]",1
Berlin,"[ 'German', 'Cafe', 'Vegetarian Friendly', 'Vegan Options' ]",1
